Date,Open,High,Low,Close,Volume,Adj Close
2005-05-18,4016.15,4073.15,4016.15,4073.15,119027800,4073.15
2005-05-17,4022.51,4022.51,3994.79,4006.19,90808200,4006.19
2005-05-16,3990.46,4015.40,3990.46,4010.98,68528800,4010.98
2005-05-13,3996.98,4017.89,3990.48,4017.89,96173800,4017.89
2005-05-12,4010.70,4022.85,4004.43,4015.65,98640200,4015.65
2005-05-11,3977.99,4009.38,3977.11,3979.53,92289000,3979.53
2005-05-10,4021.25,4035.65,3990.58,4000.25,81995400,4000.25
2005-05-09,4028.51,4033.37,4011.46,4020.19,73316000,4020.19
2005-05-06,4020.00,4041.17,4004.27,4033.46,71962200,4033.46
2005-05-05,3995.20,4025.97,3995.20,4019.35,62031400,4019.35
2005-05-04,3968.03,3987.63,3950.54,3987.63,90894800,3987.63
2005-05-03,3953.25,3956.58,3934.72,3955.93,78560000,3955.93
2005-05-02,3928.71,3945.06,3920.88,3938.77,50948600,3938.77
2005-04-29,3882.42,3930.59,3882.42,3911.71,106678200,3911.71
2005-04-28,3940.16,3950.60,3895.42,3911.45,148216800,3911.45
2005-04-27,3960.04,3978.06,3917.28,3927.68,132260600,3927.68
2005-04-26,3997.89,4000.12,3970.73,3993.04,72852000,3993.04
2005-04-25,3973.75,3997.05,3966.10,3993.07,73739400,3993.07
2005-04-22,3977.75,3985.80,3967.79,3980.18,82783200,3980.18
2005-04-21,3933.23,3972.57,3933.23,3951.02,109772200,3951.02
2005-04-20,3979.75,3983.54,3944.31,3950.02,104986600,3950.02
2005-04-19,3971.73,3973.64,3954.42,3962.39,102136200,3962.39
2005-04-18,3975.25,3975.25,3930.63,3949.59,158371400,3949.59
2005-04-15,4083.95,4084.91,4032.28,4032.28,139406400,4032.28
2005-04-14,4100.63,4126.14,4097.87,4111.11,94288600,4111.11
2005-04-13,4122.97,4126.52,4114.27,4116.85,92884400,4116.85
2005-04-12,4112.71,4116.32,4089.17,4096.81,85840200,4096.81
2005-04-11,4107.00,4123.88,4102.00,4117.62,83466000,4117.62
2005-04-08,4134.32,4143.93,4122.61,4124.29,87803600,4124.29
2005-04-07,4111.51,4130.93,4099.91,4124.37,111063000,4124.37
2005-04-06,4094.14,4108.51,4093.06,4106.99,109172400,4106.99
2005-04-05,4074.89,4090.63,4069.55,4087.94,106211000,4087.94
2005-04-04,4067.81,4067.81,4029.95,4052.32,80235200,4052.32
2005-04-01,4068.00,4097.05,4062.23,4080.08,83515600,4080.08
2005-03-31,4091.46,4097.07,4064.61,4067.78,92737400,4067.78
2005-03-30,4060.15,4074.01,4053.65,4064.61,87659800,4064.61
2005-03-29,4056.43,4082.19,4043.90,4081.65,85357800,4081.65
2005-03-24,4042.24,4080.90,4036.30,4078.31,81262600,4078.31
2005-03-23,4009.22,4036.70,4009.01,4032.41,87517400,4032.41
2005-03-22,4036.26,4051.80,4010.67,4047.18,90484200,4047.18
2005-03-21,4045.97,4059.79,4032.19,4033.00,37594600,4033.00
2005-03-18,4040.09,4060.78,4034.94,4050.77,95522000,4050.77
2005-03-17,4020.59,4036.17,4011.21,4032.07,82862600,4032.07
2005-03-16,4064.18,4074.51,4019.40,4019.40,111597000,4019.40
2005-03-15,4060.47,4083.41,4059.77,4077.74,87381400,4077.74
2005-03-14,4046.42,4055.77,4035.78,4048.55,68102600,4048.55
2005-03-11,4063.45,4067.16,4047.69,4049.18,76646000,4049.18
2005-03-10,4048.40,4057.60,4033.70,4038.21,106226000,4038.21
2005-03-09,4091.68,4104.74,4062.86,4066.69,117384800,4066.69
2005-03-08,4098.38,4103.65,4079.28,4085.38,93750000,4085.38
2005-03-07,4094.37,4108.00,4090.04,4108.00,82058800,4108.00
2005-03-04,4080.15,4091.58,4059.45,4091.58,83639200,4091.58
2005-03-03,4051.42,4073.68,4050.02,4061.35,89077200,4061.35
2005-03-02,4060.47,4062.72,4032.99,4062.72,95200200,4062.72
2005-03-01,4025.84,4067.09,4023.61,4054.98,106744600,4054.98
2005-02-28,4043.73,4056.69,4027.16,4027.16,95381800,4027.16
2005-02-25,4000.03,4034.57,4000.03,4034.57,92054600,4034.57
2005-02-24,3983.59,3985.79,3969.03,3977.67,103234000,3977.67
2005-02-23,3974.94,3978.66,3951.60,3977.19,128996000,3977.19
2005-02-22,4019.88,4024.68,3980.55,4002.33,121333400,4002.33
2005-02-21,4034.19,4040.38,4008.65,4022.62,43957000,4022.62
2005-02-18,4000.87,4042.27,3999.90,4029.02,122097400,4029.02
2005-02-17,4011.04,4024.65,4004.20,4005.50,98172800,4005.50
2005-02-16,4026.75,4030.45,3995.10,4009.02,97419400,4009.02
2005-02-15,4009.82,4034.01,4003.56,4030.45,94342200,4030.45
2005-02-14,4013.90,4020.70,3999.54,4012.11,65811000,4012.11
2005-02-11,3978.30,4016.75,3978.30,4016.75,98484400,4016.75
2005-02-10,3970.84,3986.81,3956.88,3970.37,89321600,3970.37
2005-02-09,3986.69,3991.09,3955.67,3969.62,92926600,3969.62
2005-02-08,3980.72,3984.68,3968.53,3980.77,94875600,3980.77
2005-02-07,3968.97,3982.67,3968.25,3981.90,98357800,3981.90
2005-02-04,3942.72,3960.27,3928.42,3958.01,109384200,3958.01
2005-02-03,3946.02,3953.58,3921.23,3928.94,177341800,3928.94
2005-02-02,3947.41,3951.72,3935.25,3951.72,94364600,3951.72
2005-02-01,3914.21,3939.18,3908.80,3939.18,92981800,3939.18
2005-01-31,3895.90,3913.92,3893.75,3913.69,86741600,3913.69
2005-01-28,3897.57,3899.42,3868.88,3870.35,73269000,3870.35
2005-01-27,3892.04,3892.94,3861.66,3891.40,99218600,3891.40
2005-01-26,3885.72,3892.35,3877.57,3879.82,83481000,3879.82
2005-01-25,3846.81,3887.18,3844.03,3882.04,95183400,3882.04
2005-01-24,3840.57,3854.44,3819.95,3848.71,97262200,3848.71
2005-01-21,3829.16,3857.82,3829.16,3854.19,76584200,3854.19
2005-01-20,3847.32,3852.63,3834.11,3842.44,18674800,3842.44
2005-01-19,3883.44,3892.19,3864.66,3869.01,94446200,3869.01
2005-01-18,3875.16,3877.54,3847.32,3875.02,104871200,3875.02
2005-01-17,3865.40,3881.44,3861.35,3881.44,57362200,3881.44
2005-01-14,3821.62,3861.96,3820.93,3854.60,92154400,3854.60
2005-01-13,3834.90,3844.57,3821.61,3834.11,93274800,3834.11
2005-01-12,3852.26,3856.70,3804.92,3816.14,112647400,3816.14
2005-01-11,3897.36,3897.36,3841.25,3848.99,118625400,3848.99
2005-01-10,3890.39,3890.39,3860.15,3877.82,88395400,3877.82
2005-01-07,3851.88,3883.92,3848.95,3877.96,104805600,3877.96
2005-01-06,3831.84,3864.36,3831.05,3856.48,87290200,3856.48
2005-01-05,3834.07,3845.28,3828.81,3829.36,86935200,3829.36
2005-01-04,3848.26,3874.47,3845.03,3863.30,82249400,3863.30
2005-01-03,3830.58,3884.73,3824.05,3855.68,66550800,3855.68
2004-12-31,3820.87,3821.16,3801.78,3821.16,30699600,3821.16
2004-12-30,3838.88,3838.88,3826.30,3827.95,27162600,3827.95
2004-12-29,3832.21,3838.18,3818.21,3827.16,38843000,3827.16
2004-12-28,3820.87,3825.31,3808.19,3824.83,30974000,3824.83
2004-12-27,3812.68,3833.63,3812.02,3817.69,40370400,3817.69
2004-12-24,3816.63,3823.53,3808.19,3822.76,9813800,3822.76
2004-12-23,3800.43,3822.01,3799.96,3819.68,51450400,3819.68
2004-12-22,3793.39,3811.30,3789.49,3806.15,78384200,3806.15
2004-12-21,3758.53,3773.44,3755.55,3770.03,78762000,3770.03
2004-12-20,3742.82,3776.03,3742.61,3764.04,77909000,3764.04
2004-12-17,3812.49,3814.77,3742.94,3744.92,130248000,3744.92
2004-12-16,3805.33,3818.11,3804.12,3810.67,96644200,3810.67
2004-12-15,3821.75,3825.73,3802.06,3802.99,89783800,3802.99
2004-12-14,3827.74,3829.80,3803.92,3814.39,113928600,3814.39
2004-12-13,3777.07,3813.69,3775.00,3805.94,109091200,3805.94
2004-12-10,3768.23,3779.17,3753.68,3768.42,101576800,3768.42
2004-12-09,3760.34,3786.00,3735.55,3747.46,134875000,3747.46
2004-12-08,3763.51,3782.44,3755.15,3775.04,82847800,3775.04
2004-12-07,3770.57,3800.49,3763.08,3787.45,79917800,3787.45
2004-12-06,3765.09,3771.09,3755.68,3767.39,59357600,3767.39
2004-12-03,3812.42,3824.47,3771.61,3783.51,113365400,3783.51
2004-12-02,3808.47,3822.25,3796.08,3811.45,107974800,3811.45
2004-12-01,3751.74,3805.85,3744.36,3796.71,118995600,3796.71
2004-11-30,3796.13,3796.13,3745.75,3753.75,95483600,3753.75
2004-11-29,3787.09,3824.60,3780.61,3780.61,88352800,3780.61
2004-11-26,3783.60,3791.90,3764.31,3782.20,57451200,3782.20
2004-11-25,3771.36,3802.85,3769.43,3797.59,82699200,3797.59
2004-11-24,3798.00,3798.00,3754.14,3760.70,76369200,3760.70
2004-11-23,3795.18,3807.38,3772.98,3780.09,85151200,3780.09
2004-11-22,3776.52,3783.11,3754.16,3774.25,89247000,3774.25
2004-11-19,3837.92,3844.38,3792.95,3798.78,133205000,3798.78
2004-11-18,3826.68,3839.87,3819.76,3830.39,120539000,3830.39
2004-11-17,3801.50,3844.14,3793.98,3844.14,111938400,3844.14
2004-11-16,3827.26,3832.74,3781.81,3794.27,89578600,3794.27
2004-11-15,3848.09,3856.01,3820.56,3820.97,80823200,3820.97
2004-11-12,3844.41,3850.16,3826.32,3835.11,107530000,3835.11
2004-11-11,3780.12,3839.50,3776.54,3833.79,96375600,3833.79
2004-11-10,3782.03,3798.76,3780.07,3784.91,93760000,3784.91
2004-11-09,3784.16,3785.74,3767.12,3769.94,92008600,3769.94
2004-11-08,3782.35,3787.29,3770.51,3776.99,68879000,3776.99
2004-11-05,3796.19,3811.60,3776.01,3780.99,114898800,3780.99
2004-11-04,3748.71,3768.01,3741.46,3762.45,94763400,3762.45
2004-11-03,3790.20,3798.20,3765.21,3769.93,107265600,3769.93
2004-11-02,3738.93,3766.39,3731.53,3765.84,86838400,3765.84
2004-11-01,3697.94,3741.54,3697.94,3734.07,52807000,3734.07
2004-10-29,3708.51,3738.59,3706.82,3706.82,95075800,3706.82
2004-10-28,3699.90,3724.09,3699.01,3721.82,138210200,3721.82
2004-10-27,3637.06,3680.40,3628.74,3678.39,103033600,3678.39
2004-10-26,3612.39,3623.30,3600.75,3619.48,78482600,3619.48
2004-10-25,3636.27,3636.27,3599.37,3609.06,96339600,3609.06
2004-10-22,3689.05,3712.17,3679.15,3687.17,114767000,3687.17
2004-10-21,3696.02,3696.02,3651.92,3687.53,138817000,3687.53
2004-10-20,3662.95,3673.67,3650.62,3665.68,101065200,3665.68
2004-10-19,3689.19,3723.44,3689.19,3700.56,111382200,3700.56
2004-10-18,3679.77,3683.50,3653.17,3659.81,75542000,3659.81
2004-10-15,3647.59,3670.76,3638.14,3670.76,66952800,3670.76
2004-10-14,3675.23,3685.42,3662.87,3664.95,105502200,3664.95
2004-10-13,3701.45,3717.61,3685.58,3694.32,104141400,3694.32
2004-10-12,3719.71,3719.86,3671.28,3689.85,68239200,3689.85
2004-10-11,3733.83,3735.41,3714.58,3727.64,70503600,3727.64
2004-10-08,3741.46,3771.28,3717.02,3737.87,000,3737.87
2004-10-07,3773.24,3787.39,3749.68,3758.70,000,3758.70
2004-10-06,3771.30,3778.68,3750.11,3764.59,000,3764.59
2004-10-05,3764.88,3782.38,3752.25,3770.24,000,3770.24
2004-10-04,3749.05,3779.33,3749.05,3767.06,000,3767.06
2004-10-01,3656.30,3730.16,3656.30,3730.16,000,3730.16
2004-09-30,3700.73,3709.25,3634.07,3640.61,000,3640.61
2004-09-29,3668.17,3695.80,3668.17,3682.67,000,3682.67
2004-09-28,3647.02,3682.57,3643.51,3667.47,000,3667.47
2004-09-27,3678.42,3678.42,3646.08,3656.93,000,3656.93
2004-09-24,3648.77,3676.20,3644.91,3673.51,000,3673.51
2004-09-23,3682.04,3685.51,3642.04,3653.10,000,3653.10
2004-09-22,3723.46,3740.51,3690.12,3692.11,000,3692.11
2004-09-21,3696.56,3734.48,3695.35,3731.14,000,3731.14
2004-09-20,3716.70,3719.88,3685.27,3703.69,000,3703.69
2004-09-17,3701.28,3736.67,3684.71,3726.22,000,3726.22
2004-09-16,3692.59,3703.84,3677.48,3691.68,000,3691.68
2004-09-15,3708.49,3720.75,3686.16,3691.85,000,3691.85
2004-09-14,3716.60,3716.72,3699.09,3708.03,000,3708.03
2004-09-13,3691.11,3725.40,3691.11,3725.40,000,3725.40
2004-09-10,3656.77,3683.72,3655.98,3677.61,000,3677.61
2004-09-09,3663.69,3664.54,3635.52,3652.02,000,3652.02
2004-09-08,3682.26,3686.13,3670.85,3677.55,000,3677.55
2004-09-07,3673.58,3688.63,3664.30,3682.14,000,3682.14
2004-09-06,3671.27,3681.84,3664.29,3673.03,000,3673.03
2004-09-03,3633.85,3674.30,3624.75,3665.94,000,3665.94
2004-09-02,3610.69,3640.82,3601.38,3633.38,000,3633.38
2004-09-01,3606.08,3627.81,3601.07,3613.23,000,3613.23
2004-08-31,3621.14,3630.85,3583.74,3594.28,000,3594.28
2004-08-30,3650.78,3656.57,3631.88,3636.71,000,3636.71
2004-08-27,3635.16,3649.24,3622.73,3649.24,000,3649.24
2004-08-26,3624.26,3633.63,3614.91,3629.84,000,3629.84
2004-08-25,3607.12,3612.03,3586.16,3595.26,000,3595.26
2004-08-24,3592.55,3612.78,3584.57,3594.38,000,3594.38
2004-08-23,3567.09,3595.52,3555.27,3589.69,000,3589.69
2004-08-20,3545.40,3545.41,3511.30,3538.02,000,3538.02
2004-08-19,3557.31,3572.15,3534.47,3544.42,000,3544.42
2004-08-18,3527.86,3545.79,3510.78,3541.48,000,3541.48
2004-08-17,3512.74,3553.77,3507.16,3533.13,000,3533.13
2004-08-16,3470.33,3521.50,3452.41,3516.68,000,3516.68
2004-08-13,3467.02,3495.92,3460.90,3484.84,000,3484.84
2004-08-12,3513.38,3535.07,3477.24,3494.23,000,3494.23
2004-08-11,3539.53,3542.35,3477.14,3502.95,000,3502.95
2004-08-10,3494.61,3533.06,3494.61,3533.06,000,3533.06
2004-08-09,3529.34,3532.39,3482.03,3497.30,000,3497.30
2004-08-06,3576.32,3595.62,3525.87,3528.64,000,3528.64
2004-08-05,3624.82,3652.60,3622.98,3622.98,000,3622.98
2004-08-04,3623.09,3631.16,3592.87,3607.58,000,3607.58
2004-08-03,3637.28,3655.11,3626.52,3650.80,000,3650.80
2004-08-02,3622.85,3628.36,3607.26,3623.79,000,3623.79
2004-07-30,3638.10,3662.06,3620.98,3647.10,000,3647.10
2004-07-29,3588.06,3646.56,3588.06,3643.79,000,3643.79
2004-07-28,3589.97,3602.66,3564.62,3575.92,000,3575.92
2004-07-27,3538.21,3567.61,3536.36,3565.10,000,3565.10
2004-07-26,3568.33,3582.01,3530.96,3532.61,000,3532.61
2004-07-23,3581.36,3587.76,3560.66,3567.29,000,3567.29
2004-07-22,3596.73,3599.25,3568.59,3572.84,000,3572.84
2004-07-21,3639.45,3657.51,3633.18,3637.47,000,3637.47
2004-07-20,3586.84,3610.08,3564.25,3607.39,000,3607.39
2004-07-19,3601.05,3615.95,3588.69,3592.63,000,3592.63
2004-07-16,3611.61,3637.32,3607.90,3610.40,000,3610.40
2004-07-15,3640.04,3645.88,3610.37,3610.55,000,3610.55
2004-07-14,3636.77,3651.49,3617.42,3648.75,000,3648.75
2004-07-13,3670.33,3670.99,3656.18,3656.18,000,3656.18
2004-07-12,3650.86,3680.83,3644.85,3651.63,000,3651.63
2004-07-09,3648.49,3676.02,3635.28,3668.48,000,3668.48
2004-07-08,3651.08,3670.41,3627.96,3670.41,000,3670.41
2004-07-07,3663.17,3680.92,3657.28,3660.40,000,3660.40
2004-07-06,3682.81,3689.95,3650.52,3660.68,000,3660.68
2004-07-05,3683.70,3702.60,3683.70,3688.18,000,3688.18
2004-07-02,3708.25,3717.83,3673.33,3685.06,000,3685.06
2004-07-01,3749.31,3773.64,3708.38,3716.20,000,3716.20
2004-06-30,3763.06,3770.53,3732.99,3732.99,000,3732.99
2004-06-29,3756.18,3763.94,3746.17,3756.48,000,3756.48
2004-06-28,3739.15,3778.76,3732.69,3771.58,000,3771.58
2004-06-25,3741.60,3756.80,3731.57,3742.38,000,3742.38
2004-06-24,3752.55,3768.05,3740.56,3755.75,000,3755.75
2004-06-23,3721.70,3737.18,3715.40,3720.14,000,3720.14
2004-06-22,3731.69,3732.48,3693.80,3700.32,000,3700.32
2004-06-21,3753.30,3756.32,3726.21,3740.28,000,3740.28
2004-06-18,3709.20,3744.17,3699.99,3740.90,000,3740.90
2004-06-17,3704.99,3736.20,3704.99,3718.08,000,3718.08
2004-06-16,3695.04,3720.25,3692.60,3714.50,000,3714.50
2004-06-15,3650.92,3694.91,3640.80,3683.43,000,3683.43
2004-06-14,3689.40,3695.99,3636.76,3647.10,000,3647.10
2004-06-11,3708.56,3708.56,3686.43,3699.38,000,3699.38
2004-06-10,3691.92,3716.77,3691.92,3711.38,000,3711.38
2004-06-09,3722.30,3735.02,3695.07,3699.29,000,3699.29
2004-06-08,3738.11,3738.12,3711.51,3723.46,000,3723.46
2004-06-07,3711.99,3729.52,3706.46,3722.23,000,3722.23
2004-06-04,3665.00,3704.64,3654.60,3698.87,000,3698.87
2004-06-03,3642.87,3654.37,3618.23,3654.37,000,3654.37
2004-06-02,3641.63,3673.71,3636.31,3646.23,000,3646.23
2004-06-01,3668.14,3669.17,3613.42,3624.47,000,3624.47
2004-05-31,3645.82,3677.73,3644.62,3669.63,000,3669.63
2004-05-28,3689.86,3696.69,3652.03,3652.03,000,3652.03
2004-05-27,3670.47,3694.82,3668.93,3679.37,000,3679.37
2004-05-26,3664.15,3668.04,3640.10,3659.92,000,3659.92
2004-05-25,3611.19,3621.30,3598.31,3610.53,000,3610.53
2004-05-24,3605.00,3644.20,3593.59,3628.82,000,3628.82
2004-05-21,3627.08,3639.57,3591.48,3607.02,000,3607.02
2004-05-20,3615.39,3619.46,3594.51,3609.97,000,3609.97
2004-05-19,3598.02,3652.49,3597.00,3643.32,000,3643.32
2004-05-18,3570.68,3572.93,3542.72,3569.14,000,3569.14
2004-05-17,3553.07,3557.68,3520.61,3553.02,000,3553.02
2004-05-14,3603.98,3621.48,3575.36,3603.26,000,3603.26
2004-05-13,3591.15,3614.24,3578.54,3614.24,000,3614.24
2004-05-12,3613.44,3613.53,3563.85,3564.34,000,3564.34
2004-05-11,3570.35,3608.05,3570.35,3606.41,000,3606.41
2004-05-10,3593.30,3598.25,3553.35,3553.35,000,3553.35
2004-05-07,3655.37,3666.10,3623.60,3653.18,000,3653.18
2004-05-06,3700.06,3719.85,3655.14,3655.14,000,3655.14
2004-05-05,3684.63,3734.69,3681.59,3729.38,000,3729.38
2004-05-04,3702.48,3712.52,3673.24,3700.79,000,3700.79
2004-05-03,3652.30,3709.56,3651.95,3705.48,000,3705.48
2004-04-30,3680.65,3696.30,3661.91,3674.28,000,3674.28
2004-04-29,3717.42,3723.66,3667.25,3689.39,000,3689.39
2004-04-28,3779.15,3781.44,3722.59,3722.59,000,3722.59
2004-04-27,3787.31,3801.48,3777.54,3782.09,000,3782.09
2004-04-26,3790.14,3831.54,3785.02,3785.55,000,3785.55
2004-04-23,3808.92,3829.22,3808.92,3811.43,000,3811.43
2004-04-22,3761.84,3785.95,3737.11,3785.55,000,3785.55
2004-04-21,3733.69,3758.51,3729.89,3743.15,000,3743.15
2004-04-20,3767.40,3789.25,3765.32,3773.43,000,3773.43
2004-04-19,3741.95,3754.96,3721.98,3743.43,000,3743.43
2004-04-16,3721.85,3754.55,3721.85,3751.59,000,3751.59
2004-04-15,3719.46,3747.47,3713.84,3722.76,000,3722.76
2004-04-14,3745.74,3751.01,3696.81,3731.43,000,3731.43
2004-04-13,3765.80,3794.25,3764.55,3774.69,000,3774.69
2004-04-08,3756.63,3765.95,3731.79,3740.11,000,3740.11
2004-04-07,3752.78,3769.23,3727.23,3734.56,000,3734.56
2004-04-06,3766.67,3785.63,3742.76,3746.11,000,3746.11
2004-04-05,3753.19,3794.20,3747.50,3781.20,000,3781.20
2004-04-02,3674.90,3751.93,3669.31,3739.91,000,3739.91
2004-04-01,3647.96,3673.06,3624.19,3669.98,000,3669.98
2004-03-31,3632.12,3659.95,3617.73,3625.23,000,3625.23
2004-03-30,3628.91,3633.59,3602.59,3620.10,000,3620.10
2004-03-29,3594.42,3640.61,3584.60,3634.18,000,3634.18
2004-03-26,3602.66,3606.86,3577.50,3592.39,000,3592.39
2004-03-25,3542.17,3579.34,3537.43,3570.40,000,3570.40
2004-03-24,3538.32,3562.66,3489.53,3518.45,000,3518.45
2004-03-23,3531.60,3568.03,3525.12,3539.91,000,3539.91
2004-03-22,3580.43,3581.70,3512.68,3539.22,000,3539.22
2004-03-19,3623.90,3625.45,3592.82,3613.28,000,3613.28
2004-03-18,3648.57,3653.57,3585.07,3589.98,000,3589.98
2004-03-17,3602.93,3660.04,3597.39,3656.04,000,3656.04
2004-03-16,3572.39,3600.77,3543.11,3588.04,000,3588.04
2004-03-15,3652.10,3663.22,3565.81,3573.84,000,3573.84
2004-03-12,3597.95,3667.64,3569.73,3661.78,000,3661.78
2004-03-11,3712.17,3712.17,3618.02,3646.43,000,3646.43
2004-03-10,3717.93,3761.25,3713.66,3758.09,000,3758.09
2004-03-09,3759.19,3767.13,3728.70,3737.03,000,3737.03
2004-03-08,3772.75,3785.58,3769.52,3781.38,000,3781.38
2004-03-05,3776.63,3789.33,3729.98,3761.11,000,3761.11
2004-03-04,3772.13,3778.46,3754.73,3776.94,000,3776.94
2004-03-03,3773.83,3782.17,3742.52,3758.51,000,3758.51
2004-03-02,3767.83,3785.36,3758.99,3785.36,000,3785.36
2004-03-01,3735.30,3755.72,3733.45,3748.87,000,3748.87
2004-02-27,3736.34,3760.06,3725.44,3725.44,000,3725.44
2004-02-26,3722.18,3725.08,3700.92,3714.49,000,3714.49
2004-02-25,3692.18,3710.42,3674.17,3702.63,000,3702.63
2004-02-24,3729.76,3734.50,3666.88,3683.44,000,3683.44
2004-02-23,3741.48,3757.14,3727.86,3731.15,000,3731.15
2004-02-20,3749.68,3765.66,3720.99,3733.28,000,3733.28
2004-02-19,3718.78,3761.33,3715.98,3759.32,000,3759.32
2004-02-18,3714.09,3717.33,3699.28,3709.02,000,3709.02
2004-02-17,3681.86,3710.82,3681.86,3703.82,000,3703.82
2004-02-16,3655.73,3678.07,3649.76,3678.07,000,3678.07
2004-02-13,3674.43,3686.06,3644.32,3649.34,000,3649.34
2004-02-12,3689.64,3698.67,3665.41,3681.56,000,3681.56
2004-02-11,3672.59,3687.20,3664.12,3677.85,000,3677.85
2004-02-10,3660.36,3669.74,3643.25,3668.45,000,3668.45
2004-02-09,3637.29,3679.67,3637.29,3663.73,000,3663.73
2004-02-06,3613.34,3631.64,3596.61,3624.72,000,3624.72
2004-02-05,3596.22,3638.57,3594.71,3610.31,000,3610.31
2004-02-04,3615.64,3625.38,3602.94,3607.57,000,3607.57
2004-02-03,3667.77,3672.59,3623.29,3638.21,000,3638.21
2004-02-02,3660.29,3676.64,3651.84,3665.02,000,3665.02
2004-01-30,3684.69,3688.34,3638.44,3638.44,000,3638.44
2004-01-29,3674.90,3684.78,3656.19,3662.30,000,3662.30
2004-01-28,3675.60,3714.45,3675.30,3706.79,000,3706.79
2004-01-27,3711.44,3724.29,3695.75,3697.42,000,3697.42
2004-01-26,3693.29,3693.29,3670.07,3675.72,000,3675.72
2004-01-23,3700.53,3707.81,3684.99,3693.36,000,3693.36
2004-01-22,3703.23,3713.83,3689.39,3695.60,000,3695.60
2004-01-21,3654.83,3676.38,3650.86,3676.38,000,3676.38
2004-01-20,3687.28,3694.00,3657.15,3660.19,000,3660.19
2004-01-19,3677.73,3699.47,3672.46,3689.97,000,3689.97
2004-01-16,3639.69,3681.79,3639.69,3671.80,000,3671.80
2004-01-15,3604.11,3635.57,3593.29,3626.97,000,3626.97
2004-01-14,3577.04,3617.52,3567.49,3612.55,000,3612.55
2004-01-13,3579.86,3609.64,3570.42,3576.18,000,3576.18
2004-01-12,3564.84,3571.36,3548.22,3560.10,000,3560.10
2004-01-09,3610.02,3614.46,3548.18,3574.80,000,3574.80
2004-01-08,3584.25,3615.83,3583.81,3592.73,000,3592.73
2004-01-07,3608.67,3609.35,3557.51,3563.51,000,3563.51
2004-01-06,3612.87,3612.87,3583.80,3595.82,000,3595.82
2004-01-05,3591.72,3609.60,3579.31,3608.29,000,3608.29
2004-01-02,3563.39,3597.02,3554.57,3596.80,000,3596.80
2003-12-31,3498.76,3566.76,3498.76,3557.90,000,3557.90
2003-12-30,3539.57,3550.67,3524.58,3529.18,000,3529.18
2003-12-29,3508.39,3521.97,3508.39,3520.79,000,3520.79
2003-12-24,3495.89,3512.32,3495.07,3510.30,000,3510.30
2003-12-23,3508.65,3514.80,3490.49,3500.09,000,3500.09
2003-12-22,3476.00,3516.54,3476.00,3496.06,000,3496.06
2003-12-19,3517.71,3525.80,3488.53,3502.04,000,3502.04
2003-12-18,3465.49,3508.54,3465.49,3503.21,000,3503.21
2003-12-17,3494.23,3494.37,3461.83,3479.87,000,3479.87
2003-12-16,3468.21,3499.47,3462.31,3486.60,000,3486.60
2003-12-15,3521.64,3522.45,3487.13,3490.42,000,3490.42
2003-12-12,3482.28,3500.53,3456.02,3470.60,000,3470.60
2003-12-11,3449.98,3469.11,3441.01,3467.90,000,3467.90
2003-12-10,3449.06,3456.17,3419.77,3438.85,000,3438.85
2003-12-09,3459.83,3478.57,3451.18,3456.12,000,3456.12
2003-12-08,3432.78,3439.57,3417.56,3434.91,000,3434.91
2003-12-05,3481.21,3491.80,3442.37,3457.14,000,3457.14
2003-12-04,3490.26,3505.28,3477.31,3496.55,000,3496.55
2003-12-03,3467.33,3511.28,3466.08,3501.93,000,3501.93
2003-12-02,3491.44,3506.97,3462.45,3471.86,000,3471.86
2003-12-01,3450.66,3490.75,3440.72,3490.26,000,3490.26
2003-11-28,3429.98,3442.76,3396.59,3424.79,000,3424.79
2003-11-27,3425.15,3437.82,3416.66,3431.66,000,3431.66
2003-11-26,3421.20,3450.15,3409.56,3415.19,000,3415.19
2003-11-25,3418.17,3437.20,3414.16,3418.15,000,3418.15
2003-11-24,3372.35,3419.18,3369.58,3412.05,000,3412.05
2003-11-21,3318.44,3366.12,3317.66,3366.12,000,3366.12
2003-11-20,3369.47,3369.47,3287.93,3324.39,000,3324.39
2003-11-19,3311.74,3350.11,3298.26,3343.38,000,3343.38
2003-11-18,3386.63,3386.63,3343.06,3352.92,000,3352.92
2003-11-17,3396.03,3406.53,3355.86,3359.30,000,3359.30
2003-11-14,3403.65,3461.35,3403.65,3448.60,000,3448.60
2003-11-13,3444.26,3449.80,3401.58,3412.55,000,3412.55
2003-11-12,3400.85,3421.88,3391.19,3411.05,000,3411.05
2003-11-11,3402.25,3411.70,3388.12,3406.05,000,3406.05
2003-11-10,3426.31,3458.47,3420.94,3425.19,000,3425.19
2003-11-07,3434.62,3472.83,3434.29,3453.13,000,3453.13
2003-11-06,3403.86,3436.07,3372.18,3412.18,000,3412.18
2003-11-05,3404.55,3421.41,3384.82,3393.25,000,3393.25
2003-11-04,3432.82,3448.61,3407.17,3424.81,000,3424.81
2003-11-03,3381.98,3442.25,3377.23,3439.07,000,3439.07
2003-10-31,3378.39,3378.39,3352.82,3373.20,000,3373.20
2003-10-30,3365.14,3417.64,3346.85,3387.36,000,3387.36
2003-10-29,3387.06,3389.21,3349.83,3366.95,000,3366.95
2003-10-28,3316.81,3353.96,3316.81,3352.15,000,3352.15
2003-10-27,3283.82,3321.38,3279.22,3306.59,000,3306.59
